patch1-Chart-25_AVATAR_Incorrect,Chart,25,
patch2-Math-2_SOFix_Incorrect,Math,2,Incorrect
patch1-Math-5_Elixir_Correct,Math,5,Correct
patch6-Lang-50_Arja_Incorrect,Lang,50,Correct
patch10-Chart-13_3sFix_Incorrect,Chart,13,Correct
patch1-Math-79_FixMiner_Correct,Math,79,
patch1-Chart-13_Arja_Incorrect,Chart,13,Correct
patch1-Chart-26_kPAR_Incorrect,Chart,26,Error
patch4-Time-4_Arja_Incorrect,Time,4,Correct
patch1-Math-50_ssFix_Correct,Math,50,Correct
patch6-Lang-59_Arja_Incorrect,Lang,59,Correct
patch10-Closure-92_SequenceR_Incorrect,Closure,92,
patch1-Chart-3_TBar_Incorrect,Chart,3,
patch2-Closure-33_Jaid_Incorrect,Closure,33,Error
patch1-Math-50_SimFix_Correct,Math,50,Correct
patch1-Chart-11_TBar_Correct,Chart,11,
patch1-Lang-33_Jaid_Correct,Lang,33,Correct
patch1-Chart-19_ACS_Correct,Chart,19,Error
patch1-Closure-18_SequenceR_Correct,Closure,18,Error
patch1#1-Closure-59_RSRepairA_Incorrect,Closure,59,Error
patch1-Math-93_ACS_Correct,Math,93,Correct
patch1-Lang-43_Arja_Correct,Lang,43,Error
patch1-Lang-41_Arja_Incorrect,Lang,41,Error
patch5-Chart-25_3sFix_Incorrect,Chart,25,Correct
patch1#3-Math-43_kPAR_Incorrect,Math,43,Error
patch2-Math-28_Arja_Incorrect,Math,28,Correct
patch1-Chart-1_Elixir_Correct,Chart,1,Error
patch1-Math-75_PraPR_Correct,Math,75,Error
patch7-Closure-92_SequenceR_Incorrect,Closure,92,
patch14-Chart-13_3sFix_Incorrect,Chart,13,Correct
patch1-Chart-3_Arja_Correct,Chart,3,Error
patch1-Chart-3_SimFix_Correct,Chart,3,Error
patch1-Math-5_ACS_Correct,Math,5,Correct
patch1#1-Math-22_DeepRepair_Correct,Math,22,Correct
patch1-Math-84_AVATAR_Incorrect,Math,84,
patch1#1-Closure-10_GenProgA_Incorrect,Closure,10,Error
patch1-Chart-7_FixMiner_Incorrect,Chart,7,
patch3-Math-2_3sFix_Incorrect,Math,2,Correct
patch3-Math-2_Arja_Incorrect,Math,2,Correct
patch1-Lang-60_LSRepair_Incorrect,Lang,60,Correct
patch1-Math-50_Arja_Correct,Math,50,Correct
patch1-Closure-21_3sFix_Incorrect,Closure,21,Error
patch1-Math-81_DynaMoth_Incorrect,Math,81,Incorrect
patch3-Lang-59_CapGen_Incorrect,Lang,59,
patch1-Math-70_CapGen_Correct,Math,70,
patch1-Time-11_PraPR_Correct,Time,11,Error
patch3-Chart-1_Jaid_Incorrect,Chart,1,Error
patch1-Lang-16_Arja_Incorrect,Lang,16,Incorrect
patch1-Math-75_SOFix_Correct,Math,75,
patch4-Time-11_Arja_Incorrect,Time,11,Correct
patch5-Chart-12_Arja_Incorrect,Chart,12,Error
patch1#3-Chart-14_FixMiner_Incorrect,Chart,14,
patch1#1-Chart-19_AVATAR_Correct,Chart,19,
patch1-Lang-50_Arja_Incorrect,Lang,50,Correct
patch1#1-Closure-22_GenProgA_Incorrect,Closure,22,Error
patch1-Math-88_TBar_Incorrect,Math,88,
patch1-Math-2_JGenProg2015_Incorrect,Math,2,Incorrect
patch1-Lang-16_kPAR_Incorrect,Lang,16,
patch1#1-Math-43_kPAR_Incorrect,Math,43,Error
patch1-Math-81_FixMiner_Incorrect,Math,81,
patch1-Lang-6_PraPR_Correct,Lang,6,Error
patch1-Lang-51_Jaid_Correct,Lang,51,Correct
patch2-Lang-38_Jaid_Correct,Lang,38,Error
patch1-Chart-1_SOFix_Correct,Chart,1,Error
patch1-Lang-39_TBar_Incorrect,Lang,39,
patch3-Math-31_Arja_Incorrect,Math,31,Correct
patch1-Math-33_CapGen_Correct,Math,33,Correct
patch1#1-Chart-13_RSRepairA_Incorrect,Chart,13,Error
patch1-Lang-63_FixMiner_Incorrect,Lang,63,
patch3-Closure-86_SequenceR_Incorrect,Closure,86,
patch1-Math-53_Arja_Correct,Math,53,Error
patch1-Chart-1_SimFix_Correct,Chart,1,Error
patch1#1-Chart-19_kPAR_Correct,Chart,19,
patch1-Math-28_SimFix_Incorrect,Math,28,Correct
patch5-Math-2_Arja_Incorrect,Math,2,Incorrect
patch1-Lang-63_kPAR_Incorrect,Lang,63,
patch1-Chart-18_DynaMoth_Incorrect,Chart,18,Correct
patch2-Closure-92_SequenceR_Incorrect,Closure,92,
patch16-Math-85_SequenceR_Incorrect,Math,85,Incorrect
patch1-Closure-14_ssFix_Correct,Closure,14,Error
patch1-Chart-26_Jaid_Incorrect,Chart,26,Error
patch3-Math-49_Arja_Incorrect,Math,49,Correct
patch1#1-Closure-130_RSRepairA_Incorrect,Closure,130,Error
patch4-Math-85_SequenceR_Incorrect,Math,85,Incorrect
patch1-Lang-58_Elixir_Incorrect,Lang,58,Incorrect
patch1#2-Chart-1_GenProgA_Incorrect,Chart,1,Error
patch1-Closure-129_kPAR_Incorrect,Closure,129,Error
patch1-Lang-33_Elixir_Correct,Lang,33,Correct
patch1-Math-63_CapGen_Incorrect,Math,63,
patch1#1-Closure-33_RSRepairA_Incorrect,Closure,33,Error
patch1#1-Lang-20_TBar_Incorrect,Lang,20,
patch1#1-Math-28_RSRepairA_Incorrect,Math,28,Error
patch1-Lang-57_PraPR_Correct,Lang,57,
patch1-Math-95_TBar_Incorrect,Math,95,Error
patch1#2-Lang-41_TBar_Incorrect,Lang,41,Error
patch3-Math-20_Arja_Incorrect,Math,20,Correct
patch1#4-Chart-14_TBar_Incorrect,Chart,14,
patch1-Math-49_AVATAR_Incorrect,Math,49,
patch1-Chart-26_SOFix_Correct,Chart,26,Error
patch1-Math-80_FixMiner_Incorrect,Math,80,Error
patch1-Chart-17_FixMiner_Incorrect,Chart,17,
patch1-Lang-59_ssFix_Correct,Lang,59,Correct
patch3-Closure-22_3sFix_Incorrect,Closure,22,Error
patch1-Math-28_3sFix_Incorrect,Math,28,Correct
patch1-Closure-93_PraPR_Correct,Closure,93,
patch1-Chart-20_SketchFix_Correct,Chart,20,Error
patch1-Math-80_Elixir_Incorrect,Math,80,Error
patch1-Lang-22_Arja_Incorrect,Lang,22,Incorrect
patch10-Math-28_Arja_Incorrect,Math,28,Correct
patch1-Closure-2_AVATAR_Correct,Closure,2,Error
patch1-Math-99_LSRepair_Incorrect,Math,99,Error
patch9-Math-80_Arja_Incorrect,Math,80,Correct
patch1-Closure-73_TBar_Correct,Closure,73,Error
patch1-Chart-1_SketchFix_Incorrect,Chart,1,Error
patch1-Lang-10_kPAR_Incorrect,Lang,10,Error
patch1#1-Math-22_FixMiner_Correct,Math,22,Correct
patch1-Chart-24_Jaid_Correct,Chart,24,Correct
patch1-Lang-39_Nopol2015_Incorrect,Lang,39,Correct
patch1-Lang-13_TBar_Incorrect,Lang,13,Error
patch1-Time-4_PraPR_Correct,Time,4,Error
patch1#1-Closure-55_RSRepairA_Incorrect,Closure,55,Error
patch1-Closure-115_TBar_Incorrect,Closure,115,Error
patch1-Lang-44_TBar_Incorrect,Lang,44,
patch1-Chart-9_Jaid_Correct,Chart,9,Incorrect
patch1-Chart-1_3sFix_Correct,Chart,1,Error
patch1-Closure-73_SimFix_Correct,Closure,73,Error
patch1-Closure-73_kPAR_Correct,Closure,73,Error
patch1-Chart-13_TBar_Incorrect,Chart,13,Error
patch1-Math-80_LSRepair_Incorrect,Math,80,Incorrect
patch1-Lang-39_Elixir_Incorrect,Lang,39,
patch6-Closure-93_SequenceR_Incorrect,Closure,93,
patch5-Math-28_Arja_Incorrect,Math,28,Correct
patch1#1-Closure-115_GenProgA_Correct,Closure,115,Error
patch1-Math-73_3sFix_Incorrect,Math,73,Correct
patch1-Chart-1_TBar_Correct,Chart,1,Error
patch1-Math-20_Elixir_Incorrect,Math,20,Error
patch1-Chart-11_CapGen_Correct,Chart,11,
patch2-Chart-25_3sFix_Incorrect,Chart,25,Correct
patch1-Math-8_Arja_Incorrect,Math,8,Correct
patch1-Math-30_CapGen_Correct,Math,30,Correct
patch1-Chart-11_FixMiner_Correct,Chart,11,
patch4-Math-28_Arja_Incorrect,Math,28,Correct
patch1#2-Lang-20_kPAR_Incorrect,Lang,20,
patch1-Math-88_AVATAR_Incorrect,Math,88,
patch6-Chart-12_Arja_Incorrect,Chart,12,Error
patch8-Lang-59_CapGen_Incorrect,Lang,59,
patch2-Chart-7_3sFix_Incorrect,Chart,7,Incorrect
patch1-Math-57_AVATAR_Incorrect,Math,57,
patch1-Chart-5_DeepRepair_Incorrect,Chart,5,Incorrect
patch1-Lang-61_Jaid_Incorrect,Lang,61,Correct
patch1-Lang-24_Elixir_Correct,Lang,24,Correct
patch1-Lang-51_DynaMoth_Incorrect,Lang,51,Correct
patch1-Math-6_Arja_Incorrect,Math,6,Error
patch1-Math-50_SketchFix_Correct,Math,50,Correct
patch5-Chart-13_3sFix_Incorrect,Chart,13,Correct
patch13-Chart-13_3sFix_Incorrect,Chart,13,Correct
patch4-Math-63_CapGen_Incorrect,Math,63,
patch1-Lang-43_CapGen_Incorrect,Lang,43,Error
patch1-Math-82_SketchFix_Incorrect,Math,82,Incorrect
patch1-Lang-44_Nopol2015_Correct,Lang,44,Correct
patch1-Math-82_SketchFix_Correct,Math,82,Incorrect
patch7-Chart-12_Arja_Incorrect,Chart,12,Error
patch7-Chart-13_3sFix_Incorrect,Chart,13,Correct
patch5-Closure-93_SequenceR_Incorrect,Closure,93,
patch1-Lang-59_AVATAR_Incorrect,Lang,59,
patch1-Math-89_TBar_Correct,Math,89,
patch1-Closure-46_kPAR_Incorrect,Closure,46,Error
patch11-Lang-59_CapGen_Incorrect,Lang,59,
patch3-Math-85_CapGen_Incorrect,Math,85,
patch1-Closure-63_Jaid_Incorrect,Closure,63,Error
patch1#1-Closure-124_RSRepairA_Incorrect,Closure,124,Error
patch1-Chart-1_Jaid_Incorrect,Chart,1,Error
patch2-Closure-93_SequenceR_Incorrect,Closure,93,
patch1#4-Chart-14_AVATAR_Incorrect,Chart,14,
patch3-Math-5_Jaid_Correct,Math,5,Correct
patch1-Math-53_JGenProg2015_Correct,Math,53,Error
patch1-Math-30_FixMiner_Correct,Math,30,Correct
patch8-Math-63_CapGen_Incorrect,Math,63,
patch11-Math-80_Arja_Incorrect,Math,80,Error
patch3-Math-82_Jaid_Incorrect,Math,82,Incorrect
patch1-Math-82_SimFix_Incorrect,Math,82,Incorrect
patch17-Math-85_SequenceR_Incorrect,Math,85,Correct
patch7-Math-28_3sFix_Incorrect,Math,28,Correct
patch5-Lang-59_CapGen_Incorrect,Lang,59,
patch1-Math-7_kPAR_Incorrect,Math,7,Error
patch2-Math-85_SequenceR_Incorrect,Math,85,Correct
patch1#2-Chart-14_ACS_Correct,Chart,14,Correct
patch1-Lang-20_Arja_Correct,Lang,20,Correct
patch1-Lang-59_TBar_Correct,Lang,59,
patch1-Math-34_SOFix_Correct,Math,34,Correct
patch1-Math-75_FixMiner_Correct,Math,75,
patch1-Math-6_AVATAR_Incorrect,Math,6,Error
patch1-Math-5_HDRepair_Correct,Math,5,
patch1-Lang-58_SimFix_Correct,Lang,58,Correct
patch1-Chart-1_FixMiner_Correct,Chart,1,Error
patch1-Chart-1_CapGen_Correct,Chart,1,
patch1#1-Closure-112_RSRepairA_Incorrect,Closure,112,Error
patch3-Lang-38_Jaid_Correct,Lang,38,Error
patch1-Math-5_PraPR_Correct,Math,5,Error
patch1#2-Closure-114_GenProgA_Incorrect,Closure,114,Error
patch2-Closure-126_3sFix_Incorrect,Closure,126,Error
patch1-Lang-51_LSRepair_Correct,Lang,51,Correct
patch1-Math-60_Arja_Incorrect,Math,60,Error
patch2-Chart-5_3sFix_Incorrect,Chart,5,Correct
patch1#1-Lang-20_AVATAR_Incorrect,Lang,20,
patch1-Math-59_SketchFix_Correct,Math,59,
patch1-Lang-51_kPAR_Incorrect,Lang,51,
patch1#2-Math-40_GenProgA_Incorrect,Math,40,Error
patch1-Math-89_AVATAR_Correct,Math,89,
patch2-Math-6_Arja_Incorrect,Math,6,Error
patch1-Math-5_SOFix_Correct,Math,5,
patch2-Lang-50_Arja_Incorrect,Lang,50,Correct
patch1-Lang-57_kPAR_Incorrect,Lang,57,Error
patch1-Lang-59_SequenceR_Correct,Lang,59,Correct
patch1-Math-57_Elixir_Correct,Math,57,Correct
patch1-Math-97_ACS_Incorrect,Math,97,Error
patch1-Math-82_kPAR_Incorrect,Math,82,Error
patch1-Math-82_TBar_Incorrect,Math,82,
patch2-Chart-25_Arja_Incorrect,Chart,25,Correct
patch1-Math-3_ACS_Correct,Math,3,Correct
patch1-Math-58_SequenceR_Correct,Math,58,Correct
patch1-Math-68_Arja_Incorrect,Math,68,Error
patch3-Closure-92_SequenceR_Incorrect,Closure,92,
patch2-Math-80_CapGen_Incorrect,Math,80,Error
patch10-Math-2_3sFix_Incorrect,Math,2,Correct
patch1-Closure-62_Jaid_Incorrect,Closure,62,Error
patch4-Chart-13_Arja_Incorrect,Chart,13,Correct
patch12-Math-80_Arja_Incorrect,Math,80,Error
patch1-Time-11_FixMiner_Incorrect,Time,11,Error
patch1#1-Closure-130_GenProgA_Incorrect,Closure,130,Error
patch2-Chart-15_3sFix_Incorrect,Chart,15,Correct
patch1-Lang-24_kPAR_Incorrect,Lang,24,
patch1-Math-20_3sFix_Incorrect,Math,20,Correct
patch1-Chart-6_LSRepair_Incorrect,Chart,6,Error
patch1-Closure-108_AVATAR_Incorrect,Closure,108,Error
patch1-Lang-50_SimFix_Correct,Lang,50,Incorrect
patch4-Chart-25_Arja_Incorrect,Chart,25,Correct
patch1-Math-20_Arja_Incorrect,Math,20,Correct
patch1-Closure-57_SimFix_Correct,Closure,57,Error
patch13-Lang-59_CapGen_Incorrect,Lang,59,
patch1#2-Math-4_AVATAR_Correct,Math,4,
patch1#1-Closure-124_GenProgA_Incorrect,Closure,124,Error
patch1-Math-74_Arja_Incorrect,Math,74,Correct
patch1-Time-19_HDRepair_Correct,Time,19,Error
patch1-Math-58_CapGen_Correct,Math,58,
patch2-Lang-7_Arja_Incorrect,Lang,7,Correct
patch6-Math-28_3sFix_Incorrect,Math,28,Correct
patch1-Chart-15_TBar_Incorrect,Chart,15,
patch1-Chart-3_kPAR_Incorrect,Chart,3,Error
patch3-Chart-15_3sFix_Incorrect,Chart,15,Correct
patch2-Chart-12_Arja_Incorrect,Chart,12,Error
patch2-Closure-21_3sFix_Incorrect,Closure,21,Error
patch1-Chart-12_TBar_Incorrect,Chart,12,
patch1-Math-85_Elixir_Correct,Math,85,Incorrect
patch1-Lang-39_SimFix_Correct,Lang,39,
patch3-Lang-55_Jaid_Incorrect,Lang,55,Incorrect
patch4-Closure-92_SequenceR_Incorrect,Closure,92,
patch1-Math-61_ACS_Correct,Math,61,Error
patch1-Math-95_AVATAR_Incorrect,Math,95,
patch1-Chart-1_PraPR_Correct,Chart,1,Error
patch1-Math-33_Elixir_Correct,Math,33,Correct
patch1#1-Math-84_RSRepairA_Incorrect,Math,84,Error
patch1-Math-50_DynaMoth_Correct,Math,50,Correct
patch1-Math-30_Elixir_Correct,Math,30,Correct
patch1-Math-25_ACS_Correct,Math,25,Correct
patch1#1-Math-58_RSRepairA_Incorrect,Math,58,Error
patch1-Chart-7_DeepRepair_Incorrect,Chart,7,Correct
patch1#1-Closure-67_GenProgA_Incorrect,Closure,67,Error
patch9-Math-2_3sFix_Incorrect,Math,2,Correct
patch1-Math-80_ssFix_Correct,Math,80,Error
patch1-Lang-63_TBar_Incorrect,Lang,63,
patch1-Math-81_DeepRepair_Incorrect,Math,81,Incorrect
patch1-Chart-24_PraPR_Correct,Chart,24,Error
patch1-Math-8_DynaMoth_Incorrect,Math,8,Correct
patch1-Math-75_TBar_Correct,Math,75,
patch1-Lang-13_AVATAR_Incorrect,Lang,13,
patch1-Lang-41_LSRepair_Incorrect,Lang,41,Error
patch1-Chart-1_SketchFix_Correct,Chart,1,Error
patch2-Lang-20_Arja_Incorrect,Lang,20,
patch1#1-Chart-25_GenProgA_Incorrect,Chart,25,Correct
patch1-Math-104_AVATAR_Incorrect,Math,104,Error
patch1-Math-59_SOFix_Correct,Math,59,
patch3-Lang-57_CapGen_Correct,Lang,57,
patch1#3-Math-31_GenProgA_Incorrect,Math,31,Correct
patch1-Lang-6_Elixir_Correct,Lang,6,Error
patch15-Chart-13_3sFix_Incorrect,Chart,13,Correct
patch1-Lang-43_ssFix_Correct,Lang,43,Error
patch6-Math-28_Arja_Incorrect,Math,28,Correct
patch1-Chart-24_AVATAR_Correct,Chart,24,
patch2-Lang-43_CapGen_Incorrect,Lang,43,Error
patch1-Lang-24_DeepRepair_Correct,Lang,24,Correct
patch1#2-Math-43_kPAR_Incorrect,Math,43,Error
patch1-Closure-126_Jaid_Correct,Closure,126,Error
patch1-Math-80_kPAR_Incorrect,Math,80,Error
patch1#1-Closure-129_RSRepairA_Incorrect,Closure,129,Error
patch3-Closure-38_SequenceR_Incorrect,Closure,38,Error
patch1-Lang-60_SimFix_Correct,Lang,60,Incorrect
patch1-Chart-10_LSRepair_Incorrect,Chart,10,Correct
patch1-Math-71_DynaMoth_Incorrect,Math,71,Correct
patch1-Math-70_SimFix_Correct,Math,70,
patch3-Lang-43_CapGen_Correct,Lang,43,Error
patch3-Lang-43_Arja_Incorrect,Lang,43,Error
patch1-Chart-26_PraPR_Correct,Chart,26,Error
patch1#1-Lang-41_kPAR_Incorrect,Lang,41,Error
patch1-Math-75_SimFix_Correct,Math,75,
patch4-Lang-51_Jaid_Correct,Lang,51,Correct
patch1-Closure-73_SequenceR_Incorrect,Closure,73,Error
patch1-Math-58_DynaMoth_Incorrect,Math,58,Correct
patch4-Closure-18_SequenceR_Incorrect,Closure,18,Error
patch1-Math-15_kPAR_Incorrect,Math,15,Error
patch1-Math-53_SimFix_Correct,Math,53,Error
patch2-Lang-43_Arja_Incorrect,Lang,43,Error
patch4-Math-28_3sFix_Incorrect,Math,28,Correct
patch1#1-Math-28_GenProgA_Incorrect,Math,28,Correct
patch1#1-Lang-7_RSRepairA_Incorrect,Lang,7,Error
patch1-Closure-66_TBar_Incorrect,Closure,66,Error
patch1-Math-93_LSRepair_Incorrect,Math,93,Correct
patch1-Closure-35_kPAR_Incorrect,Closure,35,Error
patch1-Math-70_TBar_Correct,Math,70,
patch2-Math-49_Arja_Incorrect,Math,49,Correct
patch1-Closure-63_kPAR_Incorrect,Closure,63,Error
patch1-Lang-53_kPAR_Incorrect,Lang,53,
patch1-Chart-24_FixMiner_Correct,Chart,24,
patch5-Math-8_Arja_Incorrect,Math,8,Correct
patch1-Math-80_Arja_Incorrect,Math,80,Error
patch1-Math-82_SOFix_Correct,Math,82,Correct
patch1-Math-78_AVATAR_Incorrect,Math,78,Error
patch1#2-Chart-12_GenProgA_Incorrect,Chart,12,Error
patch1-Math-75_CapGen_Correct,Math,75,
patch1-Math-31_Arja_Incorrect,Math,31,Correct
patch1#2-Chart-13_RSRepairA_Incorrect,Chart,13,Error
patch1-Chart-25_TBar_Incorrect,Chart,25,
patch7-Math-31_Arja_Incorrect,Math,31,Correct
patch2-Lang-45_Jaid_Incorrect,Lang,45,Correct
patch1-Math-73_Elixir_Incorrect,Math,73,Correct
patch1-Chart-5_3sFix_Incorrect,Chart,5,Correct
patch1-Chart-7_AVATAR_Incorrect,Chart,7,
patch1#1-Lang-16_RSRepairA_Incorrect,Lang,16,Error
patch4-Math-80_Arja_Incorrect,Math,80,Error
patch1-Chart-1_DeepRepair_Incorrect,Chart,1,Error
patch1-Chart-5_JGenProg2015_Incorrect,Chart,5,Correct
patch3-Chart-12_Arja_Incorrect,Chart,12,Error
patch3-Time-4_Arja_Incorrect,Time,4,Correct
patch1-Math-82_ACS_Correct,Math,82,Incorrect
patch1-Time-17_kPAR_Incorrect,Time,17,
patch1-Lang-21_kPAR_Incorrect,Lang,21,
patch1#2-Chart-14_kPAR_Incorrect,Chart,14,
patch1-Math-80_AVATAR_Incorrect,Math,80,Error
patch1-Math-70_kPAR_Correct,Math,70,
patch1-Math-49_3sFix_Incorrect,Math,49,Correct
patch7-Math-28_Arja_Incorrect,Math,28,Correct
patch1-Lang-27_TBar_Incorrect,Lang,27,
patch1-Lang-10_PraPR_Correct,Lang,10,Error
patch1-Math-50_SOFix_Correct,Math,50,Incorrect
patch1#2-Math-22_FixMiner_Correct,Math,22,Correct
patch5-Closure-86_SequenceR_Incorrect,Closure,86,
patch8-Math-85_SequenceR_Incorrect,Math,85,Correct
patch1-Lang-43_Arja_Incorrect,Lang,43,Error
patch5-Chart-25_Arja_Incorrect,Chart,25,Incorrect
patch15-Math-80_Arja_Incorrect,Math,80,Error
patch1-Chart-26_FixMiner_Incorrect,Chart,26,Error
patch4-Closure-86_SequenceR_Incorrect,Closure,86,
patch1-Math-79_ssFix_Incorrect,Math,79,Incorrect
patch1-Math-57_SOFix_Correct,Math,57,
patch1-Math-5_SketchFix_Correct,Math,5,
patch5-Math-20_Arja_Incorrect,Math,20,Correct
patch1-Lang-57_AVATAR_Correct,Lang,57,
patch2-Chart-13_Arja_Incorrect,Chart,13,Correct
patch7-Math-2_Arja_Incorrect,Math,2,Correct
patch1-Closure-40_Jaid_Correct,Closure,40,Error
patch1-Lang-43_SimFix_Correct,Lang,43,Error
patch1-Lang-59_Arja_Incorrect,Lang,59,Correct
patch1-Chart-15_3sFix_Incorrect,Chart,15,Correct
patch1-Lang-27_SimFix_Incorrect,Lang,27,Correct
patch1#2-Math-85_GenProgA_Incorrect,Math,85,Correct
patch1-Closure-66_AVATAR_Incorrect,Closure,66,Error
patch1-Chart-25_FixMiner_Incorrect,Chart,25,
patch1-Closure-73_AVATAR_Correct,Closure,73,Error
patch1-Chart-1_ssFix_Incorrect,Chart,1,Error
patch1-Lang-6_AVATAR_Correct,Lang,6,Error
patch2-Math-2_3sFix_Incorrect,Math,2,Correct
patch1#2-Chart-19_AVATAR_Correct,Chart,19,
patch1-Math-58_PraPR_Correct,Math,58,Error
patch1-Closure-11_PraPR_Correct,Closure,11,Error
patch1-Lang-24_ACS_Correct,Lang,24,Correct
patch1-Lang-43_kPAR_Incorrect,Lang,43,
patch1#1-Closure-121_RSRepairA_Incorrect,Closure,121,Error
patch1-Lang-26_PraPR_Correct,Lang,26,Error
patch1-Chart-26_AVATAR_Incorrect,Chart,26,Error
patch1#1-Math-95_RSRepairA_Incorrect,Math,95,Error
patch1-Lang-43_Elixir_Correct,Lang,43,Error
patch6-Math-80_Arja_Incorrect,Math,80,Error
patch1#1-Closure-78_RSRepairA_Incorrect,Closure,78,
patch4-Lang-43_Arja_Incorrect,Lang,43,Error
patch3-Math-85_SequenceR_Incorrect,Math,85,Incorrect
patch3-Math-80_Arja_Incorrect,Math,80,Error
patch2-Time-4_Arja_Incorrect,Time,4,Correct
patch1-Math-49_Arja_Incorrect,Math,49,Correct
patch2-Math-6_3sFix_Incorrect,Math,6,Error
patch1#1-Math-4_AVATAR_Correct,Math,4,
patch1-Chart-15_DynaMoth_Incorrect,Chart,15,Error
patch1-Lang-44_kPAR_Incorrect,Lang,44,
patch4-Chart-25_3sFix_Incorrect,Chart,25,Error
patch1#1-Chart-25_RSRepairA_Incorrect,Chart,25,Error
patch1-Chart-12_FixMiner_Incorrect,Chart,12,Error
patch1-Closure-109_TBar_Incorrect,Closure,109,Error
patch1-Closure-109_kPAR_Incorrect,Closure,109,Error
patch1-Closure-40_kPAR_Correct,Closure,40,Error
patch1-Lang-57_TBar_Correct,Lang,57,Error
patch1-Math-56_Arja_Incorrect,Math,56,Correct
patch1-Math-70_Arja_Correct,Math,70,Correct
patch1-Closure-73_Jaid_Correct,Closure,73,Error
patch3-Closure-21_3sFix_Incorrect,Closure,21,Error
patch1-Chart-9_TBar_Correct,Chart,9,
patch1-Math-84_kPAR_Incorrect,Math,84,
patch1#2-Chart-14_AVATAR_Incorrect,Chart,14,
patch1-Chart-12_Arja_Correct,Chart,12,Error
patch1-Lang-33_ssFix_Correct,Lang,33,Correct
patch1-Chart-13_kPAR_Incorrect,Chart,13,
patch1-Lang-57_HDRepair_Correct,Lang,57,Correct
patch1-Closure-86_SequenceR_Correct,Closure,86,
patch1-Chart-13_FixMiner_Incorrect,Chart,13,
patch1-Closure-10_PraPR_Correct,Closure,10,Error
patch5-Lang-7_Arja_Incorrect,Lang,7,Correct
patch1#1-Chart-14_TBar_Incorrect,Chart,14,
patch1-Math-50_AVATAR_Incorrect,Math,50,
patch1#2-Chart-19_TBar_Correct,Chart,19,
patch1-Math-5_JGenProg2015_Correct,Math,5,Correct
patch1-Chart-18_LSRepair_Incorrect,Chart,18,Correct
patch1#1-Closure-59_GenProgA_Incorrect,Closure,59,Error
patch1-Lang-59_PraPR_Correct,Lang,59,Error
patch3-Math-82_SequenceR_Incorrect,Math,82,Correct
patch1-Math-79_SimFix_Correct,Math,79,Correct
patch7-Math-80_Arja_Incorrect,Math,80,Error
patch1-Chart-4_AVATAR_Correct,Chart,4,Error
patch3-Math-53_Jaid_Incorrect,Math,53,Error
patch1-Math-41_DynaMoth_Incorrect,Math,41,Incorrect
patch2-Lang-6_SequenceR_Incorrect,Lang,6,Error
patch1-Time-15_Arja_Correct,Time,15,Error
patch1-Chart-25_3sFix_Incorrect,Chart,25,Incorrect
patch1-Math-50_Jaid_Incorrect,Math,50,Correct
patch1-Closure-14_SketchFix_Correct,Closure,14,Error
patch7-Time-4_Arja_Incorrect,Time,4,Correct
patch1-Chart-20_SimFix_Correct,Chart,20,Error
patch6-Chart-13_3sFix_Incorrect,Chart,13,Correct
patch4-Math-80_CapGen_Incorrect,Math,80,
patch1-Lang-45_TBar_Incorrect,Lang,45,Error
patch3-Lang-63_Arja_Incorrect,Lang,63,Correct
patch1#1-Math-40_RSRepairA_Incorrect,Math,40,Error
patch1-Lang-59_kPAR_Incorrect,Lang,59,
patch1-Math-85_Jaid_Correct,Math,85,
patch2-Lang-55_Arja_Incorrect,Lang,55,Incorrect
patch2-Math-70_SketchFix_Incorrect,Math,70,Incorrect
patch2-Lang-16_Arja_Incorrect,Lang,16,Correct
patch8-Closure-92_SequenceR_Incorrect,Closure,92,
patch2-Math-82_SketchFix_Incorrect,Math,82,Correct
patch1-Lang-10_DeepRepair_Correct,Lang,10,Error
patch1-Math-39_Arja_Correct,Math,39,Error
patch9-Math-20_Arja_Incorrect,Math,20,Correct
patch1-Math-6_3sFix_Incorrect,Math,6,Error
patch4-Lang-38_Jaid_Correct,Lang,38,Error
patch1-Chart-15_kPAR_Incorrect,Chart,15,
patch1#1-Chart-19_TBar_Correct,Chart,19,Correct
patch1#2-Lang-20_TBar_Incorrect,Lang,20,
patch1-Closure-62_TBar_Correct,Closure,62,Error
patch1-Math-49_DeepRepair_Incorrect,Math,49,Correct
patch1-Math-73_Arja_Correct,Math,73,Incorrect
patch1-Lang-7_TBar_Correct,Lang,7,
patch1-Closure-63_Jaid_Correct,Closure,63,Error
patch1-Chart-1_Arja_Incorrect,Chart,1,Error
patch1-Chart-24_CapGen_Correct,Chart,24,Correct
patch1-Math-88_kPAR_Incorrect,Math,88,
patch1-Closure-133_TBar_Incorrect,Closure,133,Error
patch3-Closure-18_SequenceR_Incorrect,Closure,18,Error
patch1-Chart-9_SequenceR_Incorrect,Chart,9,Correct
patch1#2-Chart-19_FixMiner_Correct,Chart,19,
patch1-Chart-26_TBar_Incorrect,Chart,26,Error
patch1-Closure-18_Jaid_Correct,Closure,18,Error
patch1-Lang-22_TBar_Incorrect,Lang,22,
patch1#2-Chart-19_kPAR_Correct,Chart,19,
patch1-Chart-13_AVATAR_Incorrect,Chart,13,Error
patch1-Math-79_LSRepair_Correct,Math,79,Correct
patch2-Math-80_Jaid_Correct,Math,80,Error
